ID,Name,Age,Nationality,Overall,Potential,Club,Preferred Foot
211256,N. Tagliafico,25,Argentina,80,82,Ajax,Left
210896,M. Sanson,23,France,80,85,Olympique de Marseille,Right
209960,Pacheco,26,Spain,80,83,Deportivo Alavés,Left
208333,E. Can,24,Germany,80,85,Juventus,Right
208128,H. Çalhanoğlu,24,Turkey,80,84,Milan,Right
207862,M. Ginter,24,Germany,80,82,Borussia Mönchengladbach,Right
207599,M. Keane,25,England,80,83,Everton,Right
206413,T. Stepanenko,28,Ukraine,80,80,Shakhtar Donetsk,Left
205988,L. Shaw,22,England,80,85,Manchester United,Left
205705,Z. Feddal,28,Morocco,80,80,Real Betis,Left
205693,S. Haller,24,France,80,83,Eintracht Frankfurt,Right
205525,Bernard,25,Brazil,80,81,Everton,Right
205114,T. Inui,30,Japan,80,80,Real Betis,Right
205070,Portu,26,Spain,80,81,Girona FC,Right
204529,M. Batshuayi,24,Belgium,80,84,Valencia CF,Right
204399,E. Zahavi,30,Israel,80,80,Guangzhou R&F; FC,Right
204120,T. Vaclík,29,Czech Republic,80,81,Sevilla FC,Right
203841,N. Pope,26,England,80,83,Burnley,Right
203747,Héctor Bellerín,23,Spain,80,85,Arsenal,Right
203605,P. Kadeřábek,26,Czech Republic,80,81,TSG 1899 Hoffenheim,Right
203042,J. Butland,25,England,80,85,Stoke City,Right
202849,J. Vestergaard,25,Denmark,80,81,Southampton,Right
202695,J. Tarkowski,25,England,80,83,Burnley,Right
202477,Deulofeu,24,Spain,80,82,Watford,Right
202335,E. Dier,24,England,80,84,Tottenham Hotspur,Right
201377,J. Murillo,26,Colombia,80,84,Valencia CF,Right
201144,M. Badelj,29,Croatia,80,80,Lazio,Right
201119,Ismaily,28,Brazil,80,80,Shakhtar Donetsk,Left
200536,N. Schulz,25,Germany,80,81,TSG 1899 Hoffenheim,Left
200458,L. Digne,24,France,80,84,Everton,Left
200318,M. Uth,26,Germany,80,81,FC Schalke 04,Left
200315,Cristian Tello,26,Spain,80,80,Real Betis,Right
199206,D. Vida,29,Croatia,80,80,Beşiktaş JK,Right
199110,L. Muriel,27,Colombia,80,81,Sevilla FC,Right
199069,V. Aboubakar,26,Cameroon,80,82,FC Porto,Right
198784,A. Oxlade-Chamberlain,24,England,80,85,Liverpool,Right
197853,S. Aurier,25,Ivory Coast,80,83,Tottenham Hotspur,Right
197061,J. Matip,26,Cameroon,80,82,Liverpool,Right
195861,Y. Rakitskyi,28,Ukraine,80,80,Shakhtar Donetsk,Left
194879,Sergi Enrich,28,Spain,80,80,SD Eibar,Right
194794,A. Yarmolenko,28,Ukraine,80,80,West Ham United,Left
194229,Hugo Mallo,27,Spain,80,81,RC Celta,Right
194022,André Almeida,27,Portugal,80,80,SL Benfica,Right
193886,D. Didavi,28,Germany,80,80,VfB Stuttgart,Left
193352,R. Rodríguez,25,Switzerland,80,83,Milan,Left
193061,R. Pereyra,27,Argentina,80,80,Watford,Right
192789,Mario Gaspar,27,Spain,80,80,Villarreal CF,Right
191687,Maicon,29,Brazil,80,80,Galatasaray SK,Right
190815,D. Blind,28,Netherlands,80,80,Ajax,Left
190778,J. Zoet,27,Netherlands,80,83,PSV,Right
190544,A. Ljajić,26,Serbia,80,81,Beşiktaş JK,Right
190286,Canales,27,Spain,80,80,Real Betis,Left
190264,Iago Falqué,28,Spain,80,80,Torino,Left
189805,L. de Jong,27,Netherlands,80,80,PSV,Right
189690,Guaita,31,Spain,80,80,Crystal Palace,Right
189575,Muniain,25,Spain,80,83,Athletic Club de Bilbao,Right
189354,Susaeta,30,Spain,80,80,Athletic Club de Bilbao,Right
189251,S. Rudy,28,Germany,80,80,FC Schalke 04,Right
188943,K. Trapp,27,Germany,80,81,Eintracht Frankfurt,Right
188942,V. Wanyama,27,Kenya,80,82,Tottenham Hotspur,Right
188829,N. Nkoulou,28,Cameroon,80,80,Torino,Right
188388,R. Boudebouz,28,Algeria,80,80,Real Betis,Left
188005,Camacho,28,Spain,80,81,VfL Wolfsburg,Right
186569,S. Ulreich,29,Germany,80,80,FC Bayern München,Right
186547,M. Musacchio,27,Argentina,80,80,Milan,Right
186537,C. Stuani,31,Uruguay,80,80,Girona FC,Right
185122,P. Gulácsi,28,Hungary,80,80,RB Leipzig,Right
184120,Bruno,34,Spain,80,80,Villarreal CF,Left
183427,F. Delph,28,England,80,80,Manchester City,Left
180819,A. Lallana,30,England,80,80,Liverpool,Right
180334,Marcelo,31,Brazil,80,80,Olympique Lyonnais,Right
180216,S. Coleman,29,Republic of Ireland,80,80,Everton,Right
180175,Alexandre Pato,28,Brazil,80,80,Tianjin Quanjian FC,Right
178424,Antunes,31,Portugal,80,80,Getafe CF,Left
177604,Nacho Monreal,32,Spain,80,80,Arsenal,Left
177600,Beñat,31,Spain,80,80,Athletic Club de Bilbao,Right
176915,A. Fernández,32,Argentina,80,80,Beijing Renhe FC,Right
176600,K. Gameiro,31,France,80,80,Valencia CF,Right
176376,I. Piatti,33,Argentina,80,80,Montreal Impact,Right
176104,V. Birsa,31,Slovenia,80,80,Chievo Verona,Left
173373,S. Romero,31,Argentina,80,80,Manchester United,Right
173208,D. Criscito,31,Italy,80,80,Genoa,Left
172114,D. Valeri,32,Argentina,80,80,Portland Timbers,Right
171833,D. Sturridge,28,England,80,80,Liverpool,Left
171579,Raúl García,31,Spain,80,80,Athletic Club de Bilbao,Right
170815,S. Defour,30,Belgium,80,80,Burnley,Right
166706,M. Škrtel,33,Slovakia,80,80,Fenerbahçe SK,Right
165109,S. Radu,31,Romania,80,80,Lazio,Left
164468,G. Cahill,32,England,80,80,Chelsea,Right
163711,L. Diarra,33,France,80,80,Paris Saint-Germain,Right
159147,L. Perrin,32,France,80,80,AS Saint-Étienne,Right
158625,Dante,34,Brazil,80,80,OGC Nice,Left
153244,A. Gignac,32,France,80,80,Tigres U.A.N.L.,Right
150418,M. Gómez,32,Germany,80,80,VfB Stuttgart,Right
148119,I. Akinfeev,32,Russia,80,80,PFC CSKA Moscow,Right
147782,I. Denisov,34,Russia,80,80,Lokomotiv Moscow,Right
146760,Juanfran,33,Spain,80,80,Atlético Madrid,Right
146748,Diego López,36,Spain,80,80,RCD Espanyol,Right
146562,Santi Cazorla,33,Spain,80,80,Villarreal CF,Right
146536,Jesús Navas,32,Spain,80,80,Sevilla FC,Right
142754,J. Mascherano,34,Argentina,80,80,Hebei China Fortune FC,Right
140293,A. Mirante,34,Italy,80,80,Roma,Right
139997,D. Srna,36,Croatia,80,80,Cagliari,Right
121944,B. Schweinsteiger,33,Germany,80,80,Chicago Fire,Right
110677,Moyá,34,Spain,80,80,Real Sociedad,Right
54050,W. Rooney,32,England,80,80,DC United,Right
49369,Fernando Torres,34,Spain,80,80,Sagan Tosu,Right
49031,S. Sorrentino,39,Italy,80,80,Chievo Verona,Right
244369,V. Tsygankov,20,Ukraine,79,86,Dynamo Kyiv,Left
239818,Rúben Dias,21,Portugal,79,85,SL Benfica,Right
236632,David Neres,21,Brazil,79,86,Ajax,Left
233419,Raphinha,21,Brazil,79,86,Sporting CP,Left
232097,A. Harit,21,Morocco,79,86,FC Schalke 04,Right
231943,Richarlison,21,Brazil,79,86,Everton,Right
231478,L. Martínez,20,Argentina,79,86,Inter,Right
230938,F. Kessié,21,Ivory Coast,79,88,Milan,Right
230498,Luimo Boas Santos,30,Brazil,79,79,Santos,Right
230312,Gabri Prestão,26,Brazil,79,79,Internacional,Right
230251,Melvin Parrela,30,Brazil,79,79,América FC (Minas Gerais),Right
230212,Antônio Chiamuloira,30,Brazil,79,79,Internacional,Left
230201,Maikel Catarino,34,Brazil,79,79,Atlético Mineiro,Right
228941,André Silva,22,Portugal,79,87,Sevilla FC,Right
227796,C. Pulisic,19,United States,79,87,Borussia Dortmund,Right
227290,M. Dmitrović,26,Serbia,79,80,SD Eibar,Left
227234,L. Tousart,21,France,79,84,Olympique Lyonnais,Right
226161,Marcos Llorente,23,Spain,79,87,Real Madrid,Right
225997,B. Verbič,24,Slovenia,79,81,Dynamo Kyiv,Right
225953,S. Bergwijn,20,Netherlands,79,86,PSV,Right
225711,A. Diallo,22,France,79,86,Borussia Dortmund,Left
225663,A. Golovin,22,Russia,79,85,AS Monaco,Right
225647,M. Campaña,29,Uruguay,79,80,Independiente,Right
224254,C. Pavón,22,Argentina,79,85,Boca Juniors,Right
224069,K. Toko-Ekambi,25,Cameroon,79,80,Villarreal CF,Right
223682,Granell,29,Spain,79,79,Girona FC,Left
223061,F. Cervi,24,Argentina,79,84,SL Benfica,Left
222028,J. Weigl,22,Germany,79,84,Borussia Dortmund,Right
221660,V. Lindelöf,23,Sweden,79,85,Manchester United,Right
220018,A. Rebić,24,Croatia,79,82,Eintracht Frankfurt,Right
219932,A. Sanabria,22,Paraguay,79,85,Real Betis,Right
219576,R. Battaglia,26,Argentina,79,80,Sporting CP,Right
216497,M. Philipp,24,Germany,79,84,Borussia Dortmund,Right
216388,A. Saint-Maximin,21,France,79,86,OGC Nice,Right
216150,D. Zappacosta,26,Italy,79,81,Chelsea,Right
215353,L. Alario,25,Argentina,79,82,Bayer 04 Leverkusen,Right
215061,D. Benedetto,28,Argentina,79,79,Boca Juniors,Right
215057,I. Marcone,28,Argentina,79,80,Cruz Azul,Right
214947,J. Gbamin,22,Ivory Coast,79,84,1. FSV Mainz 05,Right
213991,J. Lerma,23,Colombia,79,84,Bournemouth,Right
213516,Ricardo Horta,23,Portugal,79,84,SC Braga,Right
213160,R. Zobnin,24,Russia,79,86,Spartak Moscow,Right
212150,M. Meyer,22,Germany,79,83,Crystal Palace,Right
211368,Bruma,23,Portugal,79,83,RB Leipzig,Right
211267,R. Centurión,25,Argentina,79,81,Racing Club,Right
210455,Jonny,24,Spain,79,83,Wolverhampton Wanderers,Right
210411,Otávio,23,Brazil,79,85,FC Porto,Right
210324,J. Hofmann,25,Germany,79,80,Borussia Mönchengladbach,Right
208920,N. Aké,23,Netherlands,79,84,Bournemouth,Left
208334,J. Hector,28,Germany,79,79,1. FC Köln,Left
207993,S. Kolašinac,25,Bosnia Herzegovina,79,82,Arsenal,Left
207939,G. Pizarro,28,Argentina,79,79,Tigres U.A.N.L.,Right
207732,Roger,27,Spain,79,80,Levante UD,Right
206652,Sergio Rico,24,Spain,79,83,Fulham,Right
206304,L. Milivojević,27,Serbia,79,81,Crystal Palace,Right
205407,D. Baselli,26,Italy,79,82,Torino,Right
205193,K. Rekik,23,Netherlands,79,83,Hertha BSC,Left
205192,Denis Suárez,24,Spain,79,86,FC Barcelona,Right
204638,W. Orban,25,Hungary,79,81,RB Leipzig,Right
204614,Mário Rui,27,Portugal,79,80,Napoli,Left
204525,Iñigo Martínez,27,Spain,79,80,Athletic Club de Bilbao,Left
204311,K. Zouma,23,France,79,83,Everton,Right
204277,Roque Mesa,29,Spain,79,79,Sevilla FC,Right
204082,J. Brooks,25,United States,79,84,VfL Wolfsburg,Left
203775,L. Karius,25,Germany,79,83,Beşiktaş JK,Right
203757,Zé Luís,27,Cape Verde,79,80,Spartak Moscow,Left
203483,D. Klaassen,25,Netherlands,79,81,SV Werder Bremen,Right
203362,M. Elyounoussi,23,Norway,79,85,Southampton,Right
203106,L. Bittencourt,24,Germany,79,82,TSG 1899 Hoffenheim,Right
202648,Sergi Darder,24,Spain,79,83,RCD Espanyol,Right
202562,J. Roussillon,25,France,79,84,VfL Wolfsburg,Left
202325,D. Demme,26,Germany,79,80,RB Leipzig,Right
202201,J. Gouweleeuw,26,Netherlands,79,80,FC Augsburg,Right
201862,M. Rojo,28,Argentina,79,79,Manchester United,Left
201519,J. Veretout,25,France,79,84,Fiorentina,Right
201510,L. Kurzawa,25,France,79,82,Paris Saint-Germain,Left
201508,G. Ramírez,27,Uruguay,79,79,Sampdoria,Left
201505,David López,28,Spain,79,79,RCD Espanyol,Right
201325,C. Tătăruşanu,32,Romania,79,79,FC Nantes,Right
201143,A. Mandi,26,Algeria,79,82,Real Betis,Right
201042,D. Sidibé,25,France,79,80,AS Monaco,Right
200641,Y. Konoplyanka,28,Ukraine,79,79,FC Schalke 04,Right
200260,S. Berghuis,26,Netherlands,79,80,Feyenoord,Left
200155,H. Vanaken,25,Belgium,79,81,Club Brugge KV,Right
199823,Campaña,25,Spain,79,82,Levante UD,Right
199767,M. van Ginkel,25,Netherlands,79,80,Chelsea,Right
199561,Nolito,31,Spain,79,79,Sevilla FC,Right
199439,M. Gregoritsch,24,Austria,79,82,FC Augsburg,Left
199416,Ibai Gómez,28,Spain,79,79,Deportivo Alavés,Right
199304,Danilo,26,Brazil,79,80,Manchester City,Right
199189,R. Barkley,24,England,79,82,Chelsea,Right
199005,M. Ryan,26,Australia,79,81,Brighton & Hove Albion,Right
198715,Sergio León,29,Spain,79,79,Real Betis,Right
198200,B. Stambouli,27,France,79,79,FC Schalke 04,Right
198118,J. Guilavogui,27,France,79,80,VfL Wolfsburg,Right
198031,Sérgio Oliveira,26,Portugal,79,82,FC Porto,Right
197083,D. Caligiuri,30,Italy,79,79,FC Schalke 04,Right
196978,C. Wilson,26,England,79,81,Bournemouth,Right
194957,P. Jones,26,England,79,80,Manchester United,Right
194761,Borja García,27,Spain,79,79,Girona FC,Right
193738,Y. Belhanda,28,Morocco,79,79,Galatasaray SK,Right
193601,G. Pezzella,27,Argentina,79,81,Fiorentina,Right
193171,Jaume Costa,30,Spain,79,79,Villarreal CF,Left
192991,C. Tosun,27,Turkey,79,80,Everton,Right
192679,Escudero,28,Spain,79,79,Sevilla FC,Left
192678,Kike García,28,Spain,79,79,SD Eibar,Right
192598,Elkeson,28,Brazil,79,79,Shanghai SIPG FC,Right
192064,Ricardo Goulart,27,Brazil,79,80,Guangzhou Evergrande Taobao FC,Right
191076,J. Guðmundsson,27,Iceland,79,79,Burnley,Left
190456,N. Clyne,27,England,79,80,Liverpool,Right
190243,M. Hitz,30,Switzerland,79,79,Borussia Dortmund,Right
190149,De Marcos,29,Spain,79,79,Athletic Club de Bilbao,Right
189682,B. Mee,28,England,79,79,Burnley,Left
189681,Rafael,27,Brazil,79,79,Olympique Lyonnais,Right
189560,Iborra,30,Spain,79,79,Leicester City,Right
189461,J. Wilshere,26,England,79,81,West Ham United,Left
189433,B. Hübner,28,Germany,79,79,TSG 1899 Hoffenheim,Left
189423,Souza,29,Brazil,79,79,Al Ahli,Right
189271,F. Coquelin,27,France,79,80,Valencia CF,Right
188081,Alex Teixeira,28,Brazil,79,79,Jiangsu Suning FC,Right
187735,A. Dzagoev,28,Russia,79,79,PFC CSKA Moscow,Right
187052,Y. M'Vila,28,France,79,80,AS Saint-Étienne,Right
186832,K. Asamoah,29,Ghana,79,79,Inter,Left
186148,R. Zieler,29,Germany,79,80,VfB Stuttgart,Right
186132,D. Drinkwater,28,England,79,79,Chelsea,Right
185431,N. Kalinić,30,Croatia,79,79,Atlético Madrid,Right
184949,Mariano,32,Brazil,79,79,Galatasaray SK,Right
184881,S. Feghouli,28,Algeria,79,79,Galatasaray SK,Right
184826,Adrien Silva,29,Portugal,79,79,Leicester City,Right
184134,Fernando,30,Brazil,79,79,Galatasaray SK,Right
183909,I. Traoré,30,Guinea,79,79,Borussia Mönchengladbach,Left
183892,G. Mercado,31,Argentina,79,79,Sevilla FC,Right
183580,N. Petersen,29,Germany,79,79,SC Freiburg,Right
183497,O. Karnezis,32,Greece,79,79,Napoli,Right
183285,M. Sakho,28,France,79,80,Crystal Palace,Left
182002,Sidnei,28,Brazil,79,80,Real Betis,Right
181820,S. Jovetić,28,Montenegro,79,79,AS Monaco,Right
178311,Eder,31,Italy,79,79,Jiangsu Suning FC,Right
178224,J. Hernández,30,Mexico,79,79,West Ham United,Right
177723,Fabricio,30,Spain,79,79,Fulham,Right
177644,Kiko Casilla,31,Spain,79,79,Real Madrid,Right
177633,Ángel,31,Spain,79,79,Getafe CF,Right
177358,M. Schneiderlin,28,France,79,79,Everton,Right
176944,M. Fellaini,30,Belgium,79,79,Manchester United,Right
176731,P. Wernbloom,32,Sweden,79,79,PAOK,Right
176550,D. Ospina,29,Colombia,79,79,Napoli,Right
173426,S. Mignolet,30,Belgium,79,79,Liverpool,Right
172723,A. Begović,31,Bosnia Herzegovina,79,79,Bournemouth,Right
170797,N. Şahin,29,Turkey,79,79,SV Werder Bremen,Left
169705,R. Bertrand,28,England,79,79,Southampton,Left
169115,A. Masiello,32,Italy,79,79,Atalanta,Right
164859,T. Walcott,29,England,79,79,Everton,Right
164029,Charles,34,Brazil,79,79,SD Eibar,Right
163264,T. Heaton,32,England,79,79,Burnley,Right
161648,H. Ben Arfa,31,France,79,79,Stade Rennais FC,Left
160741,D. Abraham,31,Argentina,79,79,Eintracht Frankfurt,Right
159065,E. Lavezzi,33,Argentina,79,79,Hebei China Fortune FC,Right
158232,S. Kalou,32,Ivory Coast,79,79,Hertha BSC,Right
158133,J. Farfán,33,Peru,79,79,Lokomotiv Moscow,Right
157301,R. Babel,31,Netherlands,79,79,Beşiktaş JK,Right
152908,A. Young,32,England,79,79,Manchester United,Right
150724,J. Hart,31,England,79,79,Burnley,Right
142707,L. López,35,Argentina,79,79,Racing Club,Right
137351,D. Baier,34,Germany,79,79,FC Augsburg,Right
124375,B. Yılmaz,32,Turkey,79,79,Trabzonspor,Right
121933,R. Adler,33,Germany,79,79,1. FSV Mainz 05,Right
108080,S. Lichtsteiner,34,Switzerland,79,79,Arsenal,Right
53050,E. Adebayor,34,Togo,79,79,Medipol Başakşehir FK,Right
80,E. Belözoğlu,37,Turkey,79,79,Medipol Başakşehir FK,Left
242348,Loren,24,Spain,78,83,Real Betis,Right
240130,Éder Militão,20,Brazil,78,87,FC Porto,Right
235805,F. Chiesa,20,Italy,78,87,Fiorentina,Right
235374,M. Lazzari,24,Italy,78,81,SPAL,Right
235212,A. Hakimi,19,Morocco,78,86,Borussia Dortmund,Right
232862,S. Nakajima,23,Japan,78,84,Portimonense SC,Right
232432,L. Jović,20,Serbia,78,86,Eintracht Frankfurt,Right
232244,S. Ascacíbar,21,Argentina,78,84,VfB Stuttgart,Right
231691,A. Lafont,19,France,78,90,Fiorentina,Right
231281,T. Alexander-Arnold,19,England,78,88,Liverpool,Right
230988,F. Krovinović,22,Croatia,78,84,SL Benfica,Right
230431,Sidney Pessinho,26,Brazil,78,78,Internacional,Right
230360,Everticinho,30,Brazil,78,78,Grêmio,Right
230269,Claudio Coíntra,34,Brazil,78,78,Internacional,Left
230184,Ronaldo Esler,30,Brazil,78,78,Atlético Mineiro,Left
230020,P. Lees-Melou,25,France,78,80,OGC Nice,Right
229984,B. Chilwell,21,England,78,85,Leicester City,Left
229406,João Novais,24,Portugal,78,81,SC Braga,Right
228881,D. Calabria,21,Italy,78,88,Milan,Right
228618,F. Mendy,23,France,78,86,Olympique Lyonnais,Left
228251,L. Pellegrini,22,Italy,78,84,Roma,Right
227476,Soares,27,Brazil,78,79,FC Porto,Right
226766,Daniel Podence,22,Portugal,78,84,Olympiacos CFP,Right
226379,M. Díaz,32,Argentina,78,78,Club Atlético Huracán,Right
226377,G. Martínez,25,Argentina,78,82,River Plate,Left
226168,M. Eggestein,21,Germany,78,84,SV Werder Bremen,Right
226078,Trezeguet,23,Egypt,78,80,Kasimpaşa SK,Right
225309,N. Amiri,21,Germany,78,85,TSG 1899 Hoffenheim,Right
225161,Vallejo,21,Spain,78,86,Real Madrid,Right
225100,J. Gomez,21,England,78,88,Liverpool,Right
224458,Diogo Jota,21,Portugal,78,86,Wolverhampton Wanderers,Right
224309,Joan Jordán,23,Spain,78,83,SD Eibar,Right
224116,Dyego Sousa,28,Brazil,78,78,SC Braga,Right
224031,A. Marušić,25,Montenegro,78,79,Lazio,Right
223952,David Soria,25,Spain,78,80,Getafe CF,Right
223874,V. Rongier,23,France,78,83,FC Nantes,Right
223689,W. Weghorst,25,Netherlands,78,80,VfL Wolfsburg,Right
223627,O. Al Soma,29,Syria,78,78,Al Ahli,Right
222994,M. Nakamba,24,Zimbabwe,78,83,Club Brugge KV,Left
222709,Petros,29,Brazil,78,78,Al Nassr,Right
221342,Pablo Maffeo,20,Spain,78,86,VfB Stuttgart,Right
220523,Y. Mina,23,Colombia,78,85,Everton,Right
220407,M. Dúbravka,29,Slovakia,78,80,Newcastle United,Right
219693,Diego Carlos,25,Brazil,78,80,FC Nantes,Right
217940,D. Djené,26,Togo,78,79,Getafe CF,Right
216816,G. Simeone,22,Argentina,78,85,Fiorentina,Right
216700,M. Meza,25,Argentina,78,79,Independiente,Right
216655,Bastos,26,Angola,78,79,Lazio,Right
216435,S. Lobotka,23,Slovakia,78,84,RC Celta,Right
216393,Y. Tielemans,21,Belgium,78,87,AS Monaco,Right
216373,Marcelo Goiano,30,Brazil,78,78,SC Braga,Right
216266,K. Tete,22,Netherlands,78,83,Olympique Lyonnais,Right
216189,Capa,26,Spain,78,81,Athletic Club de Bilbao,Right
216065,M. Sportiello,26,Italy,78,81,Frosinone,Right
215792,Jemerson,25,Brazil,78,81,AS Monaco,Right
215466,N. Maksimović,26,Serbia,78,81,Napoli,Right
215333,D. Zapata,27,Colombia,78,79,Atalanta,Right
215330,J. Correa,23,Argentina,78,83,Lazio,Right
215259,E. Rigoni,25,Argentina,78,81,Atalanta,Left
214766,C. Izquierdoz,29,Argentina,78,78,Boca Juniors,Right
214394,W. Barrios,24,Colombia,78,85,Boca Juniors,Right
214026,J. Mojica,25,Colombia,78,81,Girona FC,Left
213732,A. Selikhov,24,Russia,78,82,Spartak Moscow,Right
213655,A. Iwobi,22,Nigeria,78,84,Arsenal,Right
213400,D. Laxalt,25,Uruguay,78,80,Milan,Left
213296,N. Bentaleb,23,Algeria,78,83,FC Schalke 04,Left
212977,N. Stark,23,Germany,78,84,Hertha BSC,Right
212811,M. Lemina,24,Gabon,78,83,Southampton,Right
212501,L. Dendoncker,23,Belgium,78,84,Wolverhampton Wanderers,Right
212213,Ricardo Esgaio,25,Portugal,78,80,SC Braga,Right
212196,P. Sisto,23,Denmark,78,84,RC Celta,Right
212187,P. Max,24,Germany,78,81,FC Augsburg,Left
212153,R. Gagliardini,24,Italy,78,82,Inter,Right
211706,Pere Pons,25,Spain,78,83,Girona FC,Right
210935,D. Berardi,23,Italy,78,83,Sassuolo,Left
210665,M. Halstenberg,26,Germany,78,79,RB Leipzig,Left
210513,J. Quintero,25,Colombia,78,80,River Plate,Left
209307,Tiago Volpi,27,Brazil,78,80,Querétaro,Right
208777,Óliver Torres,23,Spain,78,83,FC Porto,Right
208620,Omar Mascarell,25,Spain,78,80,FC Schalke 04,Right
208520,H. Sakai,28,Japan,78,78,Olympique de Marseille,Right
208450,Andreas Pereira,22,Brazil,78,84,Manchester United,Right
208330,A. Januzaj,23,Belgium,78,84,Real Sociedad,Left
208268,B. Cristante,23,Italy,78,86,Roma,Right
208104,Matheus,25,Brazil,78,82,SC Braga,Right
207948,B. Traoré,22,Burkina Faso,78,83,Olympique Lyonnais,Left
207791,Y. Poulsen,24,Denmark,78,80,RB Leipzig,Right
207421,L. Trossard,23,Belgium,78,84,KRC Genk,Right
206511,M. Arnold,24,Germany,78,83,VfL Wolfsburg,Left
206058,M. De Sciglio,25,Italy,78,81,Juventus,Right
205976,Leo Baptistao,25,Brazil,78,79,RCD Espanyol,Right
205943,V. Chiricheş,28,Romania,78,78,Napoli,Right
205850,L. Pavoletti,29,Italy,78,78,Cagliari,Right
205659,A. Cragno,24,Italy,78,84,Cagliari,Right
205633,L. Castro,29,Argentina,78,78,Cagliari,Right
205431,N. Füllkrug,25,Germany,78,79,Hannover 96,Right
205083,F. Fajr,29,Morocco,78,78,Stade Malherbe Caen,Right
204838,R. Jiménez,27,Mexico,78,79,Wolverhampton Wanderers,Right
